id раздела;xmlid(код товара);id свойства;Значение свойства;
2091;151902;80;25
2092;188852;80;32
2093;151880;80;20
2094;150683;80;20
2095;151882;80;25
2096;150684;80;25
2097;150551;80;32
2098;150686;80;32
2099;400520;80;32
2100;192512;80;40
2101;401153;80;40
2102;24203;80;63
2103;400597;80;20
2104;402965;80;25
2105;400523;80;32
2106;402103;80;40
2107;151881;80;20
2108;154883;80;20
2109;151883;80;25
2110;150685;80;25
2111;150552;80;32
2112;151884;80;32
2113;400595;80;32
2115;401150;80;20
2116;400521;80;25
2117;402104;80;32
2118;150569;80;25
2119;187748;80;32
2120;150570;80;32
2121;154885;80;40
2122;154886;80;40
2124;151897;80;40
2125;160592;80;50
2129;151956;80;50
2133;151893;80;20
2134;150566;80;25
2135;150567;80;32
2136;150568;80;40
2137;151896;80;50
2138;154871;80;63
2145;150565;80;20
2146;192508;80;25
2147;148682;80;20
2148;148684;80;25
2149;151891;80;32
2150;151892;80;40
2151;426811;80;20
2152;145193;80;20
2153;150695;80;25
2155;145194;80;20
2156;150696;80;25
2157;150697;80;32
2158;150698;80;40
2160;151957;80;63
2161;150553;80;20
2162;151886;80;20
2163;150555;80;25
2164;150692;80;25
2165;150554;80;20
2166;189275;80;20
2167;151888;80;25
2168;151889;80;25
2169;150571;80;25
2170;150572;80;25
2171;189280;80;32
2173;150573;80;32
2175;404313;80;32
2176;151900;80;32
2177;150574;80;40
2178;150699;80;40
2179;150700;80;40
2180;150701;80;50
2181;150702;80;50
2182;151901;80;50
2183;193093;80;63
2184;188499;80;20
2185;188580;80;25
2186;190665;80;32
2187;190666;80;40
2188;406384;80;50
2189;400519;80;63
2190;130452;80;20
2191;402105;80;20
2192;130453;80;25
2193;196521;80;25
2194;130454;80;32
2195;192509;80;32
2196;130455;80;40
2197;404287;80;40
2198;166492;80;50
2199;404319;80;50
2200;401151;80;63
2201;404284;80;63
2202;151958;80;20
2203;150703;80;25
2204;150704;80;32
2208;145241;80;20
2209;150705;80;25
2210;150575;80;32
2211;150576;80;40
2212;151904;80;50
2213;150577;80;63
2215;150556;80;20
2216;150558;80;20
2217;150560;80;25
2218;150563;80;25
2219;150562;80;20
2221;150557;80;20
2222;150559;80;20
2223;150561;80;25
2224;150693;80;25
2227;141551;80;20
2228;150564;80;25
2246;36108;1;Манжета
2246;36108;18;
2246;36108;80;40
2247;50155;1;Манжета
2247;50155;18;
2248;4754;1;Манжета
2248;4754;18;
2248;4754;80;50
2249;19306;1;Манжета
2249;19306;18;
2249;19306;80;50
2250;25833;1;Манжета
2250;25833;18;
2250;25833;80;50
2285;139234;1;Эксцентрик
2285;139234;80;110
2430;426995;90;Болгария
2431;48274;90;Болгария
2432;19298;90;Болгария
2433;408820;90;Болгария
2434;32211;90;Болгария
2435;419088;90;Болгария
2436;409228;90;Россия
2437;421742;90;Россия
2438;421743;90;Россия
2439;166003;90;Россия
2459;166000;5;9C9C8E
2560;57411;9;127
2560;57411;1508;rakovina_pravaya_akvaton_otel
2567;161010;792;лист гладкий полиэстер
2567;161010;923;1250
2606;7101;1043;|жидкие гвозди
2606;7101;5;Белый
2606;7101;8;дерево
2606;7101;496;300
2606;7101;585;20
2607;9950;1043;|жидкие гвозди
2607;9950;5;Бежевый
